,0,1,2,3,4,5,6,7,8,9,10
394,0.032881737,-1.1851935,0.058012486,-4.8309016,-1.7100339,1.0912108,1.8930745,-3.3004718,-0.9249935,2.4900522,11.941199
395,-0.45842123,4.5855503,4.913761,3.6559696,-0.81245375,-0.45011473,1.342432,-1.0424895,1.55266,0.41438675,0.1512804
396,-1.1793108,-0.90889883,-3.7664647,2.7312608,-4.9487486,-4.4930525,2.851409,1.637289,-0.108700275,2.0224152,5.5491304
397,0.8752146,-1.6554456,0.0060458183,-0.68326044,-3.9876616,-2.0017374,2.9158378,-4.3642416,4.087145,-2.7916484,11.71688
398,1.5955062,3.2860107,-4.887443,-3.992786,1.1650219,-2.027235,4.431034,3.3779192,1.83918,-4.052099,2.3206527
399,-0.2751546,-4.877902,1.0549092,-3.496297,-2.5329483,-2.3848712,0.05761671,-2.5293648,-2.098589,-2.1981359,16.859753
400,4.354885,-0.09991741,-2.1072948,3.6957855,0.7968993,-0.100290775,3.5984077,1.045218,3.5506449,-2.378453,5.1227093
401,-2.3814373,-4.9374094,0.2963915,-3.666329,-2.4950862,3.449812,0.5006938,2.152792,4.7570667,3.6950788,3.2095764
402,-4.8564553,0.33278084,0.42180824,-0.21691036,4.4605513,-1.749466,0.65479565,-3.8739104,1.749835,3.8886375,5.573358
403,-0.74265575,-3.6046946,-4.795246,4.416898,-0.8963051,-3.9617193,2.8331127,4.188244,1.283453,-1.8419166,4.1506968
404,-0.01889801,-0.22482395,-0.88504314,-4.245682,2.3549895,2.5522814,2.294888,1.7252994,3.6061544,-0.9009719,1.8276486
405,-4.066518,-3.9705176,2.2270055,-2.9994087,1.1108551,-0.78270864,3.605157,3.0982656,4.488783,-1.8526859,3.5393765
406,0.9934406,3.1324558,-1.1260939,-2.5262089,-3.9074392,-4.813616,1.9005723,1.8429594,-0.93385124,-3.4948297,7.4035015
407,-0.088731766,-3.7833416,1.6710968,0.34822035,3.5332413,1.240241,3.609725,0.66988087,1.2722659,-2.4928546,4.8936057
408,4.1580887,-1.8491454,0.6433649,2.3030415,-3.6716552,-0.24927855,-3.6039443,-3.1751056,3.5197458,-3.5721297,7.7859597
409,-3.3589077,-2.2289407,-2.2098505,3.1608982,3.7054882,-1.593514,-0.6417446,0.043031693,2.1431856,1.8042631,1.7350067
410,3.906083,-0.25896978,0.90245247,2.9041152,4.3348494,-3.3519979,-3.4161944,-4.7354417,2.1845531,-1.9038212,3.4247046
411,4.0810976,-1.0137601,-3.305192,-2.1549625,1.2043905,-3.6699648,4.6313505,0.77206326,1.7500677,1.519433,10.683844
412,3.0305185,-1.3031244,3.1692867,4.095296,3.5375357,-0.49953842,-3.9940095,-2.6126523,-0.4973793,-1.1938353,2.2424634
413,4.2650156,0.5990629,0.011584759,-4.25425,-2.8873615,-2.2217548,4.768219,4.3817444,-2.9152477,-0.71302843,0.34440613
414,2.6211376,1.8545322,-3.4769952,-0.69488525,1.8018322,-3.9118457,-1.8236189,1.3040042,-0.3940344,3.4683094,8.128349
415,3.5413055,3.2496567,-0.52868843,3.5272684,-1.4949603,-2.8478103,-3.2157154,0.44982243,-3.9535446,-2.9898615,3.0501091
416,-2.8009343,-1.6143501,-1.1142731,-0.33615494,-2.247368,-0.864975,1.463284,-4.5643215,-3.9956868,-2.9193525,5.224224
417,2.3150072,2.731619,-2.4464698,-3.3810167,-1.8314302,-0.40306997,0.24291039,0.26349592,1.04882,-4.8436813,1.6154342
418,0.7947016,-3.1995625,3.6906128,-2.419225,-1.0230052,-0.9758754,4.446414,-4.119486,-1.4704461,0.5652008,9.092907
419,4.6410913,-4.2575254,-4.1215425,4.903282,3.4195414,-2.1186578,-0.61298275,4.123905,1.7730551,-3.3357186,6.6811204
420,-3.3489156,3.0640984,0.49720192,-4.045503,-3.6818695,-1.2685604,4.1085835,2.9790902,3.2211409,1.0577211,2.7769506
421,-1.5184612,-4.6032915,-2.7519436,1.2697167,-4.3818283,0.41685867,4.52232,-0.108520985,3.1478348,-2.9523504,12.3275
422,3.0199041,2.3096437,-2.4745183,2.9088597,-0.8713174,-2.989871,-0.5974512,-4.21544,-4.910142,4.789275,3.0229805
423,3.752509,-4.8761454,-3.466072,-4.382567,-3.8948178,-2.153172,1.2555056,-2.2168546,-0.73766804,-3.5005713,14.678477
424,2.1295924,-2.3318453,-0.9576583,4.4312143,-3.3901489,1.0484028,-2.6116533,-4.845751,-4.8726087,3.7763586,4.403451
425,3.546299,4.266078,-4.527679,-3.0901976,0.45189667,-1.04859,-0.6487055,3.9733858,3.08805,-3.9163084,1.7170887
426,1.5377135,-4.341406,0.22384691,-4.2821956,-2.5014126,-4.0197163,-2.053483,-1.8794556,3.7035131,4.856207,17.09953
427,2.6536522,-4.098672,1.9910073,0.7915449,-0.67273664,2.1194034,-3.4186995,-4.160786,-3.1784403,3.231533,5.4962854
428,-1.5189033,-3.642817,-2.7900739,-3.063571,-1.65676,-2.3770523,-1.056171,0.29823685,2.092434,0.55118275,9.002866
429,2.1572266,-2.6949072,-4.5528173,-2.4975407,-3.7764275,2.5278034,2.5897217,-3.2374918,2.8565497,2.7912183,8.924114
430,-3.2067604,3.4483395,-3.3004875,-2.9104443,-0.20319939,2.7098517,3.6905136,-2.2038007,1.8491526,-0.58137894,1.4112325
431,-2.1987896,-3.0532222,-0.082574844,0.58915186,2.145317,-2.3760815,1.054296,0.8538556,-3.7313092,-0.4644699,2.8064282
432,2.098588,-4.052696,-3.00667,-0.038920403,0.624815,3.1999502,-4.9818134,-0.48905325,-0.21586657,2.0422812,5.5800157
433,4.036705,-4.779361,3.4535599,-1.4985895,0.6573491,-1.7361932,-1.113029,-3.9152985,-0.099178314,2.3948765,10.3536215
434,-1.8594189,-4.1834927,3.8460398,4.8640594,0.6248026,-2.5301468,-0.6121788,-1.4491558,-1.6650832,-1.3897848,3.1938238
435,-2.6872306,-1.6753621,1.5494103,-0.6497469,-2.116621,-4.6956644,-2.5674553,-0.6554084,1.627986,4.935705,2.791229
436,3.955966,-0.61028767,-2.5666428,3.44526,4.1744156,-4.5786023,4.509407,-4.193161,3.8061724,-3.7818074,14.054913
437,3.9718418,-0.053606987,2.8754778,4.323865,2.147932,-4.378524,-0.013656616,-0.06834602,4.817278,1.1605449,7.036198
438,1.1723304,4.3386,3.0252123,4.04167,-1.4496577,-0.046800613,2.1302233,-2.2794108,-1.2993956,4.968155,3.8204408
439,-1.9734282,-1.4193094,0.60023594,-3.6204994,-2.722054,-4.7320704,-4.43273,-1.97438,3.3408442,2.5381918,11.634459
440,0.7457328,-1.2443428,-0.9279318,-3.387558,-3.3166885,-4.9801826,1.5381174,1.9896812,-2.242211,-2.6780832,6.135418
441,-4.458233,0.5878234,-3.1454902,-2.4783587,-1.1268723,-3.9760547,-3.1210546,-4.684403,-2.1876419,4.323756,3.006086
442,1.3633289,1.0814767,-3.1109076,0.45390987,0.169806,3.3831606,-2.7056909,-4.380302,2.653349,-1.6487689,3.9801345
443,-1.2635298,-2.5189452,-3.1137366,-1.7063665,-2.6606011,-4.153795,0.010347366,-4.447342,-4.985571,-2.2336662,7.7723618
444,-2.3414385,-2.0172358,-1.2848158,-3.9216213,-4.531947,4.3783274,2.5512,-0.52842236,0.48693895,-2.5295348,6.3188496
445,3.0993671,3.8353815,1.8961377,-4.40059,2.8749804,1.1967878,1.080225,-1.8833609,1.1838903,-2.1718116,2.9907866
446,0.09054613,0.35055637,-1.8792987,3.3273735,-0.7172923,-4.6046834,-4.376226,-1.5629566,-0.5368786,-3.6407514,4.6655226
447,-4.8345523,-3.2861705,-0.25270033,-3.5569048,0.7855487,-1.8917446,2.4402962,3.8381357,-2.8678398,-4.991779,1.5718085
448,-2.3152666,-1.278873,-4.969204,0.97909546,-0.65539074,1.1158271,-0.84096813,-4.322722,0.43219042,-3.8794537,4.6131854
449,4.3593044,-3.9961462,-4.257138,-4.5951424,-2.7596803,-1.3647156,0.6912751,0.79329014,-4.845397,1.9108481,16.073002
450,2.77288,1.2013841,-4.4151783,-0.48002768,4.280427,0.54752254,3.4060688,4.661148,-4.773636,3.054677,0.8747151
451,3.4051428,-2.2622423,1.453412,0.2005043,-4.588853,3.3137932,0.10513973,1.1142087,1.2611198,3.3465614,5.1503873
452,-2.2480416,-3.8006604,-4.9322433,-2.2919087,-4.3550587,-1.3326354,-2.7778034,1.7329173,-3.1047034,-2.8294218,6.2065973
453,4.1488314,-0.96836996,-0.5227051,1.4768167,4.6119385,0.13533545,-2.1047158,4.9136944,4.8222475,-2.7183514,2.4707663
454,1.6268497,-1.4651637,4.15872,2.6130247,2.9572444,-3.550607,3.616516,-2.661912,3.6597147,1.1512098,2.3251753
455,1.1186237,-2.174635,0.4396553,-0.60829926,-2.9228644,3.4981365,-3.331911,0.09907055,2.4654002,4.1023073,3.1322742
456,4.6859913,-0.9919367,-1.7675681,1.9467602,-3.4083896,-1.2954636,0.5978055,-0.40635586,-4.715189,-0.25582886,2.397534
457,-0.22062826,-0.7351961,-4.843797,0.5480356,1.8959332,-2.3230922,3.5714512,-1.1487598,4.1613636,4.8339596,10.68577
458,-4.8707724,1.3613677,-2.406711,-2.003024,-0.779552,-3.1392927,0.9430952,1.2808771,-0.39703178,1.0434647,0.08970106
459,0.6470871,-4.7306657,3.4867983,-3.7847257,1.8577838,2.3060222,2.329812,2.5321202,1.970665,2.0020924,0.47793174
460,1.6292858,3.390747,-0.9036913,-4.034009,4.1447964,-4.9122057,-1.1965723,-2.09863,1.4283476,1.1899271,0.7930856
461,1.1450558,-2.5997055,1.1267385,-1.6611707,-2.2422826,-3.4328318,1.7548285,-1.1794753,-1.3387287,4.839018,8.096163
462,-1.2140965,1.9213686,-2.4266946,-4.1711273,-1.053031,-2.4924855,0.9370165,-3.9975553,-4.2668295,-2.810601,4.721797
463,2.509203,-2.4206214,4.8552628,2.7049918,0.18498516,4.484462,-1.6164649,0.16773796,4.9711275,4.954175,3.4351518
464,-1.769206,-2.9882324,-3.2428408,1.5543518,-3.5372443,-0.68173695,-2.4845963,-2.2253144,3.1376266,4.7767744,8.0415125
465,-0.42875338,-0.791986,3.8586607,-0.5251188,-2.4527283,-4.574235,-4.4285436,-2.630568,3.863882,-2.0526428,4.7522335
466,-0.25007486,-0.30381155,0.48450947,-2.6499848,-1.1278982,-3.0368173,0.9796562,-1.9881868,2.9913673,4.9115095,6.549934
467,2.7972608,4.186905,-3.8416524,4.7812376,-3.9790368,1.0376077,-1.359653,-2.5283747,3.6234226,-3.8050091,1.2939798
468,4.0067167,-0.7050829,-2.4581718,1.3450394,1.1400146,-4.097842,-1.0190666,-2.6706326,-1.1333437,4.3265314,7.515285
469,-0.6597953,-4.116683,2.4826536,0.9879532,-4.781497,-4.529876,3.0099592,1.2069802,-0.53468513,-1.3219464,12.161982
470,3.1208525,3.6984968,-1.141578,4.30686,-4.809125,-0.13426256,-3.1615293,-2.1554427,-0.5348711,3.9135275,6.3747144
471,3.143178,-2.6026642,4.653633,1.0021329,-1.2600203,-2.433536,-1.179502,-1.3678181,4.262801,-1.3818347,12.158531
472,-2.922614,3.7153435,4.016224,-1.3933878,4.777483,-4.3654437,2.970901,-0.59989405,1.5685201,4.6096506,1.7716719
473,2.3734922,-1.3675694,2.9293795,-3.1071794,-2.3849797,-3.0176191,2.4392757,3.3266344,-3.4959161,-1.2948966,1.0922899
474,4.3069696,-4.699854,-0.6982765,-4.6242533,-2.6887174,1.12678,4.6489487,-0.7513852,-0.32948446,4.239086,10.805072
475,-0.48613358,-2.8785706,-1.3208485,-4.932595,-3.3114004,-1.5547228,4.658226,-2.4005497,-0.6969123,-2.5347173,8.704708
476,1.2183433,-0.67239046,0.44287872,-1.8586886,-3.869468,1.2278843,4.3021803,2.676402,1.3275833,-1.0981364,7.6993585
477,-0.08406162,1.9244728,2.3671951,-1.2335758,1.3738494,-2.4586744,-0.24217701,2.3522263,3.7259426,-3.006246,2.5345368
478,1.8401375,1.3282537,-2.2312987,2.1666603,0.6672945,-4.14511,-0.25150824,3.9205532,3.8970385,-4.4882355,2.1715922
479,4.231797,-2.1158707,0.9036727,-4.576563,4.4430656,0.17182446,0.027480602,2.0805674,0.7373738,-2.4156885,2.867888
480,-1.1742573,-4.2090173,0.36973667,-4.123512,-4.802331,-0.87697124,0.7649927,3.1708946,-0.4778242,-1.6556745,9.494618
481,4.2135344,-0.39541054,-3.7578888,2.0559807,2.8422632,0.026508331,0.714633,0.366426,2.1678548,0.41261387,4.8166695
482,4.043332,-3.939106,-3.2276225,2.9820833,1.4003086,-2.5437295,4.460677,2.1058378,2.5832915,-4.045163,6.82915
483,-0.5024748,0.15868664,-1.9174366,-3.5800915,3.5713396,-0.13852882,3.1066732,1.4707031,-2.5789726,-0.5225396,1.3990288
484,-3.3919847,-1.3189602,-4.139489,2.5247693,4.3475094,-3.8304229,0.8851347,-0.3872795,-0.6405597,3.455267,2.440462
485,4.2118874,-1.3514793,4.439954,-0.9010916,2.7435102,-3.0524235,4.32088,0.95368576,3.1655865,3.4698973,5.1096373
486,4.647895,-2.0544238,-0.7296777,-2.406118,1.4333019,-0.5825782,-3.300264,-0.9697733,-1.9667501,2.4535456,7.558438
487,0.8675823,-1.582998,-0.49352217,4.667486,0.23614407,-0.8860736,4.713867,-2.1521835,-3.8756065,-3.4874618,1.1686666
488,3.0065079,3.867485,1.804462,1.9259157,3.2087536,-4.867577,-3.4644098,-0.17862988,2.8789334,0.53132296,5.0330772
489,-0.4255433,-2.7842522,0.9334345,3.3219738,2.4108453,-4.299452,3.928194,-3.3794653,2.581706,-3.3568673,7.600908
490,0.33319998,-2.725426,-4.0600996,-2.4937892,-3.6779714,4.183301,-2.7836192,-1.5590234,-2.1020489,4.798006,1.2196229
491,4.672468,-2.589498,-3.5432756,-3.8972836,-1.1400783,-1.2939115,-1.5920897,2.5870748,3.4829073,4.2762146,8.802667
492,1.2632489,-0.32326317,2.253778,0.2951727,-4.103874,-2.3416352,0.929194,-0.44238043,-2.8820646,-1.9235187,1.478915
493,-2.605701,-0.7603693,-3.674438,2.107047,-0.035446167,-1.3571668,4.990117,-0.21203995,-4.0330725,-0.44088602,1.1739329
494,-4.361139,-2.128023,3.525136,3.7132225,-3.0091171,-3.2506685,4.3147793,-1.7071271,3.6793232,2.4879212,3.4129884
495,-2.7103937,2.8007584,-3.627895,0.06472969,0.94852877,-4.1190486,1.6630335,1.8047256,3.9303885,1.2234735,2.2235873
496,-2.327581,-3.7564945,-3.0353653,-4.9378653,-1.7894716,-3.0011106,-1.2228465,1.7303867,0.048239708,0.10576248,4.5138054
497,-1.607399,2.5537033,-2.2982228,-3.1489224,-4.8203664,2.1019416,3.713068,-0.040516376,-2.2627985,-2.7783394,0.5443109
498,-4.3557997,-2.3026407,3.3771849,-2.4061613,-4.9934483,-3.897006,-4.8672533,-3.6770928,-3.6093962,4.782421,6.092615
499,1.2630959,-4.9266105,0.028598309,2.2621303,0.34831476,0.63298273,0.7707052,-2.5342894,-1.9118941,3.4181652,5.0067563
500,3.4426765,-3.5578358,2.4506087,-3.7362838,-3.2007103,-4.3170576,-4.6815176,-0.3327632,-1.2240434,-3.7216008,12.296654
501,3.3247757,-1.0637479,-3.5074198,-2.2965283,-3.1513329,-1.3605654,2.1761723,0.5726118,-4.4014907,-4.092898,5.6197004
502,2.7252598,-4.2268796,2.0289063,-0.72163534,3.2008495,0.2792859,0.37903357,-1.1764205,4.5486393,-0.582325,1.5744777
503,3.6852436,1.0797539,-2.914735,-2.085719,4.2478857,4.048626,0.12043667,-0.25283146,3.961712,4.951251,0.67579615
504,-2.3832078,2.362513,2.8000684,1.5103745,-4.9683,-4.9386454,2.0086527,-1.4764543,2.3874211,1.9700379,5.8340597
505,-2.908328,-3.012423,-3.635232,-4.6634617,3.860093,-1.4190745,-4.2889194,0.8558278,-0.042481422,2.6713443,1.5506938
506,-0.028985977,-4.0063195,0.7115679,-4.032485,-4.4726396,-1.7910695,-1.9787068,1.078722,-4.3102956,3.1948252,3.461883
507,2.603004,-3.9586782,-4.46124,-4.7721014,-1.7185016,-1.2362778,1.7079682,1.0124712,1.7824531,-4.4385047,8.34365
508,-4.6345644,-4.03009,1.063015,-4.965244,-4.757233,-2.9892511,-1.5225923,-3.9080095,1.1173277,2.1096253,10.483559
509,1.2692919,3.379696,4.666153,-4.649439,2.9451532,-4.602701,-1.5984135,-4.7021413,-4.460742,3.436821,0.47723427
510,0.5216937,4.1959934,-3.5281281,-1.5967548,-1.5482659,-4.3400793,0.067780495,2.9391713,3.8609657,3.568903,1.5898135
511,1.3984547,-2.9418154,-1.2492661,-1.7887485,-0.67580795,2.3351078,3.3012638,-3.4872305,3.345808,0.49931145,7.9881463
512,-4.700294,-0.11508036,4.6827974,-3.418272,-4.1079993,-4.95913,-1.1356044,-1.547116,3.1311903,-3.510884,10.345751
513,-0.81073236,-0.60251427,4.592808,2.8565955,-0.78506565,-2.4347882,0.47568703,-2.8177028,-2.4685783,0.8669853,2.6430426
514,3.9077663,-0.65699816,-0.5601764,-3.4808266,-4.6341586,-2.6734912,1.1471548,3.3382025,-3.7520635,-0.28212643,0.916584
515,-1.7522657,-4.312276,-2.1484632,4.805915,-3.7242203,-0.47534418,4.2461176,-3.8895268,-3.454421,0.78952265,5.1576447
516,3.8250122,-2.3829114,-0.56714296,2.8387885,3.833603,4.9798813,-1.300642,-4.4120035,4.458379,3.6823473,4.8365703
517,1.8470197,0.3868904,-3.9866471,2.1611,-1.924963,-3.9143836,2.8463836,-4.5776267,0.38877583,0.8557949,10.233865
518,2.5946722,-1.2854195,3.8878174,3.569191,-2.4501534,-0.385334,-0.8189497,0.0002565384,-4.2975783,4.7482376,0.9151056
519,-1.8563371,-3.865577,-2.693717,1.8912101,-0.9885721,1.4449463,-1.1647267,-2.2626042,3.8643532,-1.1248875,5.8494487
520,1.1133938,3.5046263,-4.950729,1.6110897,-4.2177253,3.2510366,-0.71754456,-0.9895849,4.9348145,1.838191,6.0117884
521,3.5729103,-4.0814877,-1.1006303,-1.3630974,1.2963362,-4.6886272,-4.9714556,0.06223917,-4.5381207,2.6235123,7.3145504
522,4.763338,4.7777166,3.8522968,-4.7400336,2.3900976,-2.1645284,-1.9898982,-0.6151228,1.6676435,2.125842,2.2658129
523,4.9550686,3.9278927,-4.755049,2.4169483,0.63332176,1.1495419,-3.555591,-4.073557,4.080366,3.457118,1.0876073
524,-3.6152434,0.71529675,-1.554697,4.6959314,1.0439925,-0.09213257,0.8286371,-3.7332928,-2.1413107,1.5583558,0.41855955
